T [s];X_acc [G];Y_acc [G];Z_acc [G];HX_acc [G];Pressure [Pa];Kalman pressure [Pa];Temperature [C];Vaxis [m/s];AltitudeFromPressure [m];AltitudeFromAcc [m];State;VelocityPressure [m/s];ParachuteFailureSenseCnt
222,07;1,21265636497425;0,0706401766004415;-0,211920529801325;0,977099236641221;99226;99226;3,7;0;33,7;0;8;-6;0;
222,08;1,17733627667402;0,0824135393671818;-0,164827078734364;0,977099236641221;99227;99227;3,7;0;33,6;0;8;-6;0;
222,09;1,15378955114054;0,047093451066961;-0,176600441501104;0,977099236641221;99234;99228;3,7;0;33,5;0;8;-7,6;0;
222,1;1,05960264900662;0,094186902133922;-0,188373804267844;0,977099236641221;99245;99229;3,7;0;33,4;0;8;-10,2;0;
222,11;1,11846946284032;0,105960264900662;-0,200147167034584;0,977099236641221;99227;99229;3,9;0;33,4;0;8;-5,3;0;
222,12;1,07137601177336;0,094186902133922;-0,164827078734364;0,977099236641221;99213;99229;3,7;0;33,3;0;8;-1,6;0;
222,13;1,11846946284032;0,117733627667403;-0,211920529801325;0,977099236641221;99223;99230;3,7;0;33,3;0;8;-4,1;0;
222,14;1,17733627667402;0,0824135393671818;-0,176600441501104;0,977099236641221;99219;99230;3,9;0;33,3;0;8;-2,9;0;
222,15;1,18910963944077;0,0706401766004415;-0,223693892568065;0,977099236641221;99233;99231;3,7;0;33,2;0;8;-6,4;0;
222,16;1,18910963944077;0,117733627667403;-0,259013980868285;0,977099236641221;99207;99230;3,7;0;33,2;0;8;0,3;0;
222,17;1,20088300220751;0,0706401766004415;-0,282560706401766;0,977099236641221;99246;99231;3,7;0;33,1;0;8;-9,5;0;
222,18;1,16556291390728;0,0824135393671818;-0,294334069168506;0,977099236641221;99223;99232;3,7;0;33,1;0;8;-3,4;0;
222,19;1,21265636497425;0,0588668138337013;-0,317880794701987;0,977099236641221;99234;99232;3,7;0;33;0;8;-6,1;0;
222,2;1,16556291390728;0,0824135393671818;-0,306107431935246;0,977099236641221;99267;99234;3,9;0;32,9;0;8;-14,3;0;
222,21;1,10669610007358;0,047093451066961;-0,306107431935246;0,977099236641221;99234;99235;3,7;0;32,8;0;8;-5,5;0;
222,22;1,10669610007358;0,0706401766004415;-0,364974245768948;0,977099236641221;99249;99236;3,9;0;32,7;0;8;-9,1;0;
222,23;1,05960264900662;0,0824135393671818;-0,388520971302428;0,977099236641221;99242;99237;3,9;0;32,7;0;8;-7,1;0;
222,24;1,07137601177336;0,0588668138337013;-0,341427520235467;0,977099236641221;99238;99238;3,7;0;32,6;0;8;-5,8;0;
222,25;1,11846946284032;0,0588668138337013;-0,306107431935246;0,977099236641221;99235;99238;3,7;0;32,6;0;8;-4,9;0;
222,26;1,13024282560706;0,047093451066961;-0,259013980868285;0,977099236641221;99247;99239;3,7;0;32,5;0;8;-7,8;0;
222,27;1,11846946284032;0,0235467255334805;-0,235467255334805;0,977099236641221;99224;99239;3,9;0;32,5;0;8;-1,7;0;
222,28;1,15378955114054;-0,0117733627667403;-0,247240618101545;0,977099236641221;99242;99240;3,7;0;32,4;0;8;-6,2;0;
222,29;1,18910963944077;0,0117733627667403;-0,235467255334805;0,977099236641221;99230;99240;3,7;0;32,4;0;8;-3;0;
222,3;1,17733627667402;-0,0117733627667403;-0,176600441501104;0,977099236641221;99244;99241;3,9;0;32,3;0;8;-6,5;0;
222,31;1,1420161883738;0,0117733627667403;-0,153053715967623;0,977099236641221;99255;99242;3,9;0;32,2;0;8;-9,1;0;
222,32;1,1420161883738;-0,0235467255334805;-0,141280353200883;0,977099236641221;99268;99244;3,9;0;32,1;0;8;-12,1;0;
222,33;1,10669610007358;0,0117733627667403;-0,094186902133922;0,977099236641221;99244;99245;3,7;0;32;0;8;-5,6;0;
222,34;1,07137601177336;-0,0588668138337013;-0,105960264900662;0,977099236641221;99254;99246;3,7;0;31,9;0;8;-8;0;
222,35;1,09492273730684;-0,0235467255334805;-0,105960264900662;0,977099236641221;99255;99247;3,9;0;31,9;0;8;-8;0;
222,36;1,10669610007358;-0,0235467255334805;-0,0706401766004415;0,977099236641221;99260;99248;3,9;0;31,8;0;8;-9;0;
222,37;1,10669610007358;-0,0706401766004415;-0,0824135393671818;0,977099236641221;99261;99249;3,9;0;31,7;0;8;-9;0;
222,38;1,20088300220751;-0,0117733627667403;-0,0706401766004415;0,977099236641221;99256;99250;3,9;0;31,6;0;8;-7,5;0;
222,39;1,23620309050773;-0,0824135393671818;-0,129506990434143;0,977099236641221;99226;99250;3,7;0;31,6;0;8;0,3;0;
222,4;1,24797645327447;-0,0824135393671818;-0,141280353200883;0,977099236641221;99255;99251;3,9;0;31,5;0;8;-7;0;
222,41;1,29506990434143;-0,094186902133922;-0,094186902133922;0,977099236641221;99259;99252;3,7;0;31,5;0;8;-7,8;0;
222,42;1,28329654157469;-0,094186902133922;-0,129506990434143;0,977099236641221;99248;99253;3,7;0;31,4;0;8;-4,8;0;
222,43;1,30684326710817;-0,0824135393671818;-0,153053715967623;0,977099236641221;99250;99253;3,9;0;31,4;0;8;-5,2;0;
222,44;1,28329654157469;-0,094186902133922;-0,176600441501104;0,977099236641221;99249;99254;3,7;0;31,3;0;8;-4,7;0;
222,45;1,33038999264165;-0,117733627667403;-0,141280353200883;0,977099236641221;99276;99255;3,9;0;31,2;0;8;-11,4;0;
222,46;1,25974981604121;-0,117733627667403;-0,176600441501104;0,977099236641221;99275;99257;3,7;0;31,1;0;8;-10,8;0;
222,47;1,21265636497425;-0,0824135393671818;-0,188373804267844;0,977099236641221;99255;99258;3,7;0;31;0;8;-5,4;0;
222,48;1,17733627667402;-0,0824135393671818;-0,176600441501104;0,977099236641221;99273;99259;3,7;0;30,9;0;8;-9,9;0;
222,49;1,22442972774099;-0,0824135393671818;-0,176600441501104;0,977099236641221;99277;99261;3,7;0;30,8;0;8;-10,6;0;
222,5;1,23620309050773;-0,0353200883002208;-0,141280353200883;0,977099236641221;99247;99261;3,7;0;30,8;0;8;-2,6;0;
222,51;1,29506990434143;-0,0706401766004415;-0,141280353200883;0,977099236641221;99269;99262;3,7;0;30,7;0;8;-8,1;0;
222,52;1,31861662987491;-0,0824135393671818;-0,141280353200883;1,22137404580153;99284;99264;3,7;0;30,6;0;8;-11,7;0;
222,53;1,30684326710817;-0,0706401766004415;-0,117733627667403;1,22137404580153;99253;99264;3,7;0;30,6;0;8;-3,5;0;
222,54;1,30684326710817;-0,0588668138337013;-0,0824135393671818;0,977099236641221;99261;99265;3,9;0;30,5;0;8;-5,4;0;
222,55;1,23620309050773;-0,047093451066961;-0,047093451066961;0,977099236641221;99275;99266;3,7;0;30,4;0;8;-8,8;0;
222,56;1,25974981604121;-0,0235467255334805;-0,0353200883002208;0,977099236641221;99265;99267;3,7;0;30,4;0;8;-6;0;
222,57;1,25974981604121;-0,0117733627667403;0;0,977099236641221;99260;99267;3,9;0;30,3;0;8;-4,5;0;
222,58;1,21265636497425;-0,0235467255334805;0;0,977099236641221;99281;99269;3,9;0;30,2;0;8;-9,7;0;
222,59;1,18910963944077;0,0117733627667403;0,0353200883002208;0,977099236641221;99268;99270;3,9;0;30,2;0;8;-6,1;0;
222,6;1,15378955114054;0,0235467255334805;0;0,977099236641221;99299;99272;3,7;0;30;0;8;-13,8;0;
222,61;1,13024282560706;0,0117733627667403;0,0588668138337013;0,977099236641221;99275;99273;3,9;0;29,9;0;8;-7,3;0;
222,62;1,16556291390728;0,0706401766004415;0,0588668138337013;0,977099236641221;99257;99273;3,7;0;29,9;0;8;-2,5;0;
222,63;1,17733627667402;0,047093451066961;0,0588668138337013;0,977099236641221;99273;99274;3,9;0;29,9;0;8;-6,5;0;
222,64;1,17733627667402;0,0588668138337013;0,0588668138337013;0,977099236641221;99285;99275;3,7;0;29,8;0;8;-9,4;0;
222,65;1,15378955114054;0,0706401766004415;0,0235467255334805;0,977099236641221;99286;99276;3,9;0;29,7;0;8;-9,3;0;
222,66;1,15378955114054;0,094186902133922;0,0706401766004415;0,977099236641221;99293;99278;3,7;0;29,6;0;8;-10,8;0;
222,67;1,13024282560706;0,0706401766004415;0,0588668138337013;0,977099236641221;99293;99280;3,9;0;29,5;0;8;-10,5;0;
222,68;1,22442972774099;0,0706401766004415;0,0824135393671818;0,977099236641221;99288;99281;3,7;0;29,4;0;8;-8,9;0;
222,69;1,20088300220751;0,0824135393671818;0,047093451066961;0,977099236641221;99278;99282;3,7;0;29,3;0;8;-6,1;0;
222,7;1,21265636497425;0,117733627667403;0,0824135393671818;0,977099236641221;99279;99283;3,7;0;29,2;0;8;-6,2;0;
222,71;1,17733627667402;0,0824135393671818;0,105960264900662;0,977099236641221;99277;99283;3,7;0;29,2;0;8;-5,5;0;
222,72;1,11846946284032;0,117733627667403;0,0706401766004415;0,977099236641221;99280;99284;3,7;0;29,1;0;8;-6,1;0;
222,73;1,0831493745401;0,094186902133922;0,047093451066961;0,977099236641221;99275;99285;3,7;0;29,1;0;8;-4,6;0;
222,74;1,09492273730684;0,129506990434143;0,0706401766004415;0,977099236641221;99290;99286;3,9;0;29;0;8;-8,3;0;
222,75;1,0831493745401;0,047093451066961;0,0235467255334805;0,977099236641221;99287;99287;3,7;0;28,9;0;8;-7,3;0;
222,76;1,15378955114054;0,094186902133922;0,0588668138337013;0,977099236641221;99276;99287;3,7;0;28,9;0;8;-4,3;0;
222,77;1,1420161883738;0,094186902133922;0,0588668138337013;0,977099236641221;99268;99287;3,9;0;28,9;0;8;-2,1;0;
222,78;1,16556291390728;0,0588668138337013;0,0353200883002208;0,977099236641221;99268;99287;3,7;0;28,8;0;8;-2;0;
222,79;1,24797645327447;0,0706401766004415;0,0353200883002208;0,977099236641221;99295;99288;3,9;0;28,7;0;8;-8,8;0;
222,8;1,27152317880795;0,0706401766004415;0,094186902133922;0,977099236641221;99278;99289;3,7;0;28,7;0;8;-4,2;0;
222,81;1,24797645327447;0,105960264900662;0,0353200883002208;0,977099236641221;99303;99290;3,7;0;28,6;0;8;-10,5;0;
222,82;1,16556291390728;0,129506990434143;0,047093451066961;0,977099236641221;99290;99291;3,7;0;28,5;0;8;-6,9;0;
222,83;1,10669610007358;0,094186902133922;0,0353200883002208;0,977099236641221;99295;99292;3,9;0;28,4;0;8;-7,9;0;
222,84;1,04782928623988;0,117733627667403;0,047093451066961;0,732824427480916;99289;99293;3,9;0;28,4;0;8;-6,2;0;
222,85;1,01250919793966;0,0824135393671818;0,047093451066961;0,732824427480916;99281;99293;3,7;0;28,3;0;8;-3,9;0;
222,86;1,09492273730684;0,176600441501104;0,0588668138337013;0,977099236641221;99319;99295;3,9;0;28,2;0;8;-13,5;0;
222,87;1,20088300220751;0,129506990434143;0,0353200883002208;0,977099236641221;99307;99296;3,9;0;28,1;0;8;-10;0;
222,88;1,17733627667402;0,164827078734364;-0,0117733627667403;0,977099236641221;99290;99297;3,9;0;28,1;0;8;-5,4;0;
222,89;1,16556291390728;0,176600441501104;0,0588668138337013;0,977099236641221;99299;99298;3,7;0;28;0;8;-7,5;0;
222,9;1,13024282560706;0,188373804267844;0,0235467255334805;0,977099236641221;99300;99299;3,7;0;27,9;0;8;-7,5;0;
222,91;1,10669610007358;0,211920529801325;0,0117733627667403;0,977099236641221;99309;99300;3,7;0;27,8;0;8;-9,6;0;
222,92;1,09492273730684;0,176600441501104;0,047093451066961;0,977099236641221;99302;99301;3,9;0;27,7;0;8;-7,5;0;
222,93;1,1420161883738;0,211920529801325;0,0353200883002208;0,977099236641221;99309;99302;3,7;0;27,6;0;8;-9,1;0;
222,94;1,16556291390728;0,223693892568065;0,0588668138337013;0,977099236641221;99304;99303;3,7;0;27,6;0;8;-7,5;0;
222,95;1,15378955114054;0,259013980868285;0,047093451066961;0,977099236641221;99297;99304;3,7;0;27,5;0;8;-5,5;0;
222,96;1,11846946284032;0,235467255334805;0,0117733627667403;0,977099236641221;99288;99304;3,7;0;27,5;0;8;-3,1;0;
222,97;1,1420161883738;0,235467255334805;0,0235467255334805;0,977099236641221;99323;99305;3,7;0;27,4;0;8;-11,9;0;
222,98;1,09492273730684;0,235467255334805;0,0235467255334805;0,977099236641221;99301;99306;3,9;0;27,3;0;8;-5,9;0;
222,99;1,13024282560706;0,247240618101545;-0,0235467255334805;0,977099236641221;99318;99307;3,9;0;27,2;0;8;-10,1;0;
223;1,15378955114054;0,223693892568065;-0,0353200883002208;0,977099236641221;99312;99309;3,9;0;27,1;0;8;-8,2;0;
223,01;1,13024282560706;0,270787343635026;-0,0824135393671818;0,977099236641221;99303;99309;3,9;0;27,1;0;8;-5,7;0;
223,02;1,09492273730684;0,235467255334805;-0,0588668138337013;0,977099236641221;99290;99309;3,7;0;27;0;8;-2,2;0;
223,03;1,05960264900662;0,188373804267844;-0,047093451066961;0,977099236641221;99301;99310;3,7;0;27;0;8;-5;0;
223,04;1,09492273730684;0,211920529801325;-0,094186902133922;0,977099236641221;99324;99311;3,9;0;26,9;0;8;-10,7;0;
223,05;1,07137601177336;0,223693892568065;-0,0706401766004415;0,977099236641221;99315;99312;3,9;0;26,8;0;8;-8;0;
223,06;1,09492273730684;0,223693892568065;-0,0824135393671818;0,977099236641221;99317;99313;3,9;0;26,7;0;8;-8,3;0;
223,07;1,09492273730684;0,235467255334805;-0,0706401766004415;0,977099236641221;99315;99314;3,7;0;26,6;0;8;-7,5;0;
223,08;1,1420161883738;0,200147167034584;-0,105960264900662;0,977099236641221;99320;99315;3,9;0;26,5;0;8;-8,6;0;
223,09;1,09492273730684;0,188373804267844;-0,094186902133922;0,977099236641221;99288;99315;3,9;0;26,5;0;8;-0,2;0;
223,1;1,03605592347314;0,200147167034584;-0,0706401766004415;0,977099236641221;99305;99315;3,7;0;26,5;0;8;-4,5;0;
223,11;1,03605592347314;0,176600441501104;-0,047093451066961;0,732824427480916;99311;99316;3,7;0;26,4;0;8;-5,9;0;
223,12;1,07137601177336;0,211920529801325;-0,0706401766004415;0,732824427480916;99308;99316;3,7;0;26,4;0;8;-5;0;
223,13;1,03605592347314;0,211920529801325;-0,0588668138337013;0,732824427480916;99286;99316;3,7;0;26,4;0;8;0,7;0;
223,14;1,07137601177336;0,211920529801325;-0,0588668138337013;0,977099236641221;99289;99315;3,7;0;26,4;0;8;0;0;
223,15;1,07137601177336;0,211920529801325;-0,0117733627667403;0,977099236641221;99333;99317;3,9;0;26,3;0;8;-11,2;0;
223,16;1,10669610007358;0,223693892568065;-0,0588668138337013;0,977099236641221;99309;99317;3,7;0;26,2;0;8;-4,7;0;
223,17;1,05960264900662;0,223693892568065;-0,0353200883002208;0,977099236641221;99319;99318;3,9;0;26,2;0;8;-7,1;0;
223,18;1,0831493745401;0,235467255334805;-0,0588668138337013;0,732824427480916;99316;99318;3,7;0;26,1;0;8;-6,2;0;
223,19;1,0242825607064;0,235467255334805;-0,0588668138337013;0,732824427480916;99331;99320;3,7;0;26;0;8;-9,8;0;
223,2;1,03605592347314;0,188373804267844;-0,105960264900662;0,977099236641221;99320;99320;3,7;0;25,9;0;8;-6,7;0;
223,21;1,11846946284032;0,235467255334805;-0,117733627667403;0,977099236641221;99320;99321;3,9;0;25,9;0;8;-6,5;0;
223,22;1,0831493745401;0,235467255334805;-0,117733627667403;0,977099236641221;99334;99322;3,9;0;25,8;0;8;-9,9;0;
223,23;1,0831493745401;0,235467255334805;-0,105960264900662;0,977099236641221;99331;99323;3,9;0;25,7;0;8;-8,8;0;
223,24;1,03605592347314;0,235467255334805;-0,141280353200883;0,977099236641221;99320;99324;3,7;0;25,6;0;8;-5,7;0;
223,25;1,05960264900662;0,223693892568065;-0,164827078734364;0,732824427480916;99337;99325;3,9;0;25,5;0;8;-9,9;0;
223,26;1,0831493745401;0,211920529801325;-0,200147167034584;0,732824427480916;99335;99326;3,7;0;25,4;0;8;-9,1;0;
223,27;1,0831493745401;0,259013980868285;-0,188373804267844;0,977099236641221;99321;99327;3,9;0;25,4;0;8;-5,2;0;
223,28;1,03605592347314;0,235467255334805;-0,164827078734364;0,977099236641221;99324;99327;3,7;0;25,3;0;8;-5,9;0;
223,29;1,10669610007358;0,211920529801325;-0,141280353200883;0,977099236641221;99307;99327;3,9;0;25,3;0;8;-1,4;0;
223,3;1,07137601177336;0,223693892568065;-0,164827078734364;0,977099236641221;99322;99328;3,7;0;25,3;0;8;-5,1;0;
223,31;1,10669610007358;0,211920529801325;-0,141280353200883;0,977099236641221;99324;99328;3,9;0;25,2;0;8;-5,5;0;
223,32;1,05960264900662;0,235467255334805;-0,188373804267844;0,732824427480916;99322;99329;3,7;0;25,2;0;8;-4,8;0;
223,33;1,03605592347314;0,211920529801325;-0,164827078734364;0,732824427480916;99291;99328;3,7;0;25,2;0;8;3,1;0;
223,34;1,05960264900662;0,200147167034584;-0,141280353200883;0,732824427480916;99328;99328;3,9;0;25,1;0;8;-6,3;0;
223,35;1,01250919793966;0,235467255334805;-0,117733627667403;0,732824427480916;99320;99328;3,7;0;25,1;0;8;-4;0;
223,36;1,05960264900662;0,188373804267844;-0,164827078734364;0,732824427480916;99331;99329;3,7;0;25;0;8;-6,7;0;
223,37;1,05960264900662;0,188373804267844;-0,117733627667403;0,732824427480916;99319;99329;3,7;0;25;0;8;-3,5;0;
223,38;1,04782928623988;0,153053715967623;-0,129506990434143;0,977099236641221;99324;99330;3,9;0;24,9;0;8;-4,6;0;
223,39;1,01250919793966;0,153053715967623;-0,117733627667403;0,732824427480916;99302;99329;3,7;0;24,9;0;8;1;0;
223,4;0,988962472406181;0,129506990434143;-0,117733627667403;0,732824427480916;99331;99329;3,7;0;24,9;0;8;-6,3;0;
223,41;0,988962472406181;0,129506990434143;-0,117733627667403;0,732824427480916;99314;99329;3,7;0;24,9;0;8;-1,8;0;
223,42;0,988962472406181;0,164827078734364;-0,129506990434143;0,732824427480916;99320;99329;3,7;0;24,8;0;8;-3,3;0;
223,43;0,9654157468727;0,117733627667403;-0,164827078734364;0,732824427480916;99311;99329;3,7;0;24,8;0;8;-0,9;0;
223,44;0,9654157468727;0,141280353200883;-0,129506990434143;0,732824427480916;99337;99330;3,7;0;24,7;0;8;-7,5;0;
223,45;0,95364238410596;0,188373804267844;-0,164827078734364;0,732824427480916;99295;99329;3,7;0;24,8;0;8;3,3;0;
223,46;0,94186902133922;0,141280353200883;-0,141280353200883;0,732824427480916;99329;99329;3,9;0;24,7;0;8;-5,3;0;
223,47;0,93009565857248;0,164827078734364;-0,141280353200883;0,732824427480916;99306;99328;3,9;0;24,7;0;8;0,6;0;
223,48;0,94186902133922;0,164827078734364;-0,105960264900662;0,732824427480916;99315;99328;3,9;0;24,7;0;8;-1,6;0;
223,49;0,93009565857248;0,188373804267844;-0,094186902133922;0,732824427480916;99349;99329;3,9;0;24,6;0;8;-10,2;0;
223,5;0,93009565857248;0,164827078734364;-0,0824135393671818;0,732824427480916;99332;99330;3,9;0;24,6;0;8;-5,6;0;
223,51;0,95364238410596;0,164827078734364;-0,105960264900662;0,732824427480916;99307;99329;3,9;0;24,6;0;8;0,9;0;
223,52;0,93009565857248;0,200147167034584;-0,0824135393671818;0,732824427480916;99329;99329;3,9;0;24,5;0;8;-4,7;0;
223,53;0,93009565857248;0,200147167034584;-0,105960264900662;0,732824427480916;99328;99330;3,9;0;24,5;0;8;-4,3;0;
223,54;0,94186902133922;0,235467255334805;-0,105960264900662;0,732824427480916;99310;99329;3,7;0;24,5;0;8;0,3;0;
223,55;0,93009565857248;0,223693892568065;-0,094186902133922;0,732824427480916;99338;99330;3,9;0;24,4;0;8;-6,7;0;
223,56;0,94186902133922;0,188373804267844;-0,141280353200883;0,732824427480916;99348;99331;3,9;0;24,3;0;8;-9;0;
223,57;1,00073583517292;0,211920529801325;-0,164827078734364;0,732824427480916;99349;99332;3,9;0;24,2;0;8;-9;0;
223,58;0,988962472406181;0,188373804267844;-0,211920529801325;0,732824427480916;99329;99332;3,9;0;24,2;0;8;-3,7;0;
223,59;0,988962472406181;0,188373804267844;-0,176600441501104;0,732824427480916;99333;99332;3,7;0;24,1;0;8;-4,6;0;
223,6;1,00073583517292;0,129506990434143;-0,200147167034584;0,732824427480916;99314;99332;3,7;0;24,1;0;8;0,3;0;
223,61;0,977189109639441;0,129506990434143;-0,188373804267844;0,732824427480916;99337;99332;3,9;0;24,1;0;8;-5,4;0;
223,62;0,9654157468727;0,129506990434143;-0,211920529801325;0,732824427480916;99337;99333;3,7;0;24;0;8;-5,3;0;
223,63;0,95364238410596;0,129506990434143;-0,164827078734364;0,732824427480916;99340;99333;3,9;0;24;0;8;-5,9;0;
223,64;0,9654157468727;0,129506990434143;-0,141280353200883;0,732824427480916;99322;99333;3,7;0;24;0;8;-1,1;0;
223,65;1,00073583517292;0,141280353200883;-0,153053715967623;0,732824427480916;99331;99333;3,7;0;23,9;0;8;-3,4;0;
223,66;1,00073583517292;0,105960264900662;-0,164827078734364;0,732824427480916;99344;99334;3,7;0;23,9;0;8;-6,6;0;
223,67;1,01250919793966;0,117733627667403;-0,153053715967623;0,732824427480916;99343;99335;3,7;0;23,8;0;8;-6,1;0;
223,68;0,977189109639441;0,129506990434143;-0,129506990434143;0,732824427480916;99340;99335;3,7;0;23,8;0;8;-5,2;0;
223,69;0,988962472406181;0,129506990434143;-0,129506990434143;0,732824427480916;99342;99336;3,9;0;23,7;0;8;-5,5;0;
223,7;0,988962472406181;0,176600441501104;-0,105960264900662;0,732824427480916;99354;99337;3,7;0;23,6;0;8;-8,4;0;
223,71;1,01250919793966;0,164827078734364;-0,117733627667403;0,732824427480916;99364;99339;3,7;0;23,5;0;8;-10,7;0;
223,72;1,0242825607064;0,188373804267844;-0,117733627667403;0,732824427480916;99352;99340;3,9;0;23,4;0;8;-7,3;0;
223,73;1,05960264900662;0,188373804267844;-0,0824135393671818;0,732824427480916;99326;99339;3,9;0;23,4;0;8;-0,5;0;
223,74;1,07137601177336;0,211920529801325;-0,0824135393671818;0,977099236641221;99343;99340;3,7;0;23,4;0;8;-4,8;0;
223,75;1,04782928623988;0,176600441501104;-0,0353200883002208;0,977099236641221;99359;99341;3,7;0;23,3;0;8;-8,7;0;
223,76;1,03605592347314;0,164827078734364;-0,0824135393671818;0,977099236641221;99343;99342;3,7;0;23,2;0;8;-4,4;0;
223,77;1,05960264900662;0,141280353200883;-0,0706401766004415;0,732824427480916;99338;99342;3,7;0;23,2;0;8;-3;0;
223,78;1,05960264900662;0,153053715967623;-0,0588668138337013;0,732824427480916;99344;99342;3,4;0;23,2;0;8;-4,4;0;
223,79;1,09492273730684;0,141280353200883;-0,0824135393671818;0,977099236641221;99342;99343;3,7;0;23,1;0;8;-3,8;0;
223,8;1,07137601177336;0,129506990434143;-0,0706401766004415;0,977099236641221;99350;99344;3,7;0;23,1;0;8;-5,7;0;
223,81;1,0831493745401;0,129506990434143;-0,094186902133922;0,732824427480916;99340;99344;3,7;0;23;0;8;-3;0;
223,82;1,0831493745401;0,117733627667403;-0,0706401766004415;0,732824427480916;99348;99344;3,9;0;23;0;8;-4,9;0;
223,83;1,03605592347314;0,105960264900662;-0,094186902133922;0,977099236641221;99337;99345;3,9;0;23;0;8;-2;0;
223,84;1,07137601177336;0,0588668138337013;-0,094186902133922;0,977099236641221;99369;99346;3,7;0;22,9;0;8;-10;0;
223,85;1,1420161883738;0,0353200883002208;-0,094186902133922;0,977099236641221;99344;99346;3,7;0;22,8;0;8;-3,4;0;
223,86;1,09492273730684;0,0588668138337013;-0,129506990434143;0,977099236641221;99345;99347;3,9;0;22,8;0;8;-3,5;0;
223,87;1,10669610007358;0,0706401766004415;-0,117733627667403;0,977099236641221;99344;99347;3,7;0;22,8;0;8;-3,2;0;
223,88;1,1420161883738;0,0824135393671818;-0,141280353200883;0,977099236641221;99349;99348;3,9;0;22,7;0;8;-4,4;0;
223,89;1,1420161883738;0,047093451066961;-0,164827078734364;0,977099236641221;99349;99348;3,9;0;22,7;0;8;-4,2;0;
